pred: 0.27 deg. took: 10.73 ms | cam=0.87 prep=1.48 pred=8.37
pred: -4.14 deg. took: 10.33 ms | cam=0.82 prep=1.47 pred=8.04
pred: -0.22 deg. took: 10.39 ms | cam=0.87 prep=1.48 pred=8.04
pred: -2.25 deg. took: 10.33 ms | cam=0.88 prep=1.50 pred=7.96
pred: -5.55 deg. took: 10.40 ms | cam=0.82 prep=1.51 pred=8.07
pred: -5.77 deg. took: 10.24 ms | cam=0.85 prep=1.47 pred=7.91
pred: -0.96 deg. took: 10.50 ms | cam=0.83 prep=1.50 pred=8.17
pred: 0.58 deg. took: 10.35 ms | cam=0.87 prep=1.49 pred=8.00
pred: 3.44 deg. took: 10.33 ms | cam=0.86 prep=1.46 pred=8.01
pred: 5.87 deg. took: 10.52 ms | cam=0.82 prep=1.51 pred=8.19
pred: 18.08 deg. took: 10.64 ms | cam=0.85 prep=1.49 pred=8.30
pred: 18.02 deg. took: 10.31 ms | cam=0.87 prep=1.45 pred=7.99
pred: 24.31 deg. took: 10.51 ms | cam=0.82 prep=1.51 pred=8.18
pred: 24.55 deg. took: 10.26 ms | cam=0.88 prep=1.46 pred=7.91
pred: 25.73 deg. took: 10.57 ms | cam=0.82 prep=1.49 pred=8.26
pred: 26.20 deg. took: 10.90 ms | cam=0.83 prep=1.44 pred=8.63
pred: 27.59 deg. took: 10.51 ms | cam=0.79 prep=1.47 pred=8.24
pred: 26.69 deg. took: 10.96 ms | cam=0.79 prep=1.50 pred=8.67
completed inference, total frames: 1000, average fps: 91.9 Hz
---------- processing video for epoch 6 ----------
performing inference...
pred: -0.87 deg. took: 14.02 ms | cam=2.73 prep=1.79 pred=9.49
pred: -1.03 deg. took: 12.42 ms | cam=0.86 prep=1.47 pred=10.09
completed inference, total frames: 1000, average fps: 36187.4 Hz
count: 1000
mean: 10.78582215309143
max: 27.94790267944336
99.999pct: 27.934257338047004
99.99pct: 27.811449265479975
99.9pct: 26.5833685398103
99pct: 21.147911548614502
min: 9.997129440307617
median: 10.430097579956055
stdev: 1.6517681893518723
CPU0 data recorded at offset=0x473000
    3342336 bytes in size
CPU1 data recorded at offset=0x7a3000
    0 bytes in size
CPU2 data recorded at offset=0x7a3000
    0 bytes in size
CPU3 data recorded at offset=0x7a3000
    2506752 bytes in size
CPU4 data recorded at offset=0xa07000
    2260992 bytes in size
CPU5 data recorded at offset=0xc2f000
    1875968 bytes in size
Kernel buffer statistics:
  Note: "entries" are the entries left in the kernel ring buffer and are not
        recorded in the trace data. They should all be zero.

CPU: 0
entries: 0
overrun: 0
commit overrun: 0
bytes: 584
oldest event ts:  2293.817496
now ts:  2293.841683
dropped events: 0
read events: 57895

CPU: 1
entries: 0
overrun: 0
commit overrun: 0
bytes: 0
oldest event ts:     0.000000
now ts:  2293.841707
dropped events: 0
read events: 0

CPU: 2
entries: 0
overrun: 0
commit overrun: 0
bytes: 0
oldest event ts:     0.000000
now ts:  2293.841726
dropped events: 0
read events: 0

CPU: 3
entries: 0
overrun: 0
commit overrun: 0
bytes: 2428
oldest event ts:  2292.060190
now ts:  2293.841743
dropped events: 0
read events: 42943

CPU: 4
entries: 0
overrun: 0
commit overrun: 0
bytes: 2476
oldest event ts:  2293.062965
now ts:  2293.841761
dropped events: 0
read events: 38295

CPU: 5
entries: 0
overrun: 0
commit overrun: 0
bytes: 2752
oldest event ts:  2293.061879
now ts:  2293.841776
dropped events: 0
read events: 31362

